collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent,location_type,district,capacity_liters,bin_material,has_lid,nearby_population,distance_to_depot_km,road_accessibility,installation_date,latitude,longitude,month,week_of_year,is_weekend,is_month_start,is_month_end,fill_rate_7day_avg,fill_rate_7day_std,weight_7day_avg,prev_fill_level,prev_days_since_collection,bin_age_days,fill_rate_per_day,overflow_count_30day,organic_percent,recyclable_percent
COL_0004279,BIN_00020,2023-06-15,10:26,Thursday,0,,0,,6,35.7,medium,79.17,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.5,5.8,67.6,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,6,24,0,0,0,27.37142857142857,6.423839528328336,65.36428571428571,33.1,4.0,1591,5.95,0.0,26.1,26.1
COL_0004280,BIN_00020,2023-06-18,13:34,Sunday,0,,0,,3,14.4,low,26.25,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.7,0.0,88.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,6,24,1,0,0,26.414285714285715,7.853964725204793,61.63714285714286,35.7,6.0,1594,4.8,0.0,26.1,39.1
COL_0004281,BIN_00020,2023-06-21,14:47,Wednesday,0,,0,,3,25.1,low,88.37,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.4,21.6,75.5,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,6,25,0,0,0,25.857142857142858,7.777929703731561,66.77,14.4,3.0,1597,8.366666666666667,0.0,39.1,26.1
COL_0004282,BIN_00020,2023-06-24,17:45,Saturday,0,,0,,3,24.6,low,62.85,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.6,0.0,80.6,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,6,25,1,0,0,26.657142857142855,7.223308831566721,69.29857142857142,25.1,3.0,1600,8.200000000000001,0.0,39.1,26.1
COL_0004283,BIN_00020,2023-06-28,17:28,Wednesday,0,,0,,4,26.7,low,50.35,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.8,0.0,78.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,6,26,0,0,1,26.057142857142857,6.982563317019743,63.19857142857143,24.6,3.0,1604,6.675,0.0,26.1,26.1
COL_0004284,BIN_00020,2023-07-02,17:38,Sunday,0,,0,,4,25.3,low,35.02,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.3,0.0,84.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,26,1,1,0,26.414285714285715,6.850894971079414,63.87285714285714,26.7,4.0,1608,6.325,0.0,26.1,39.1
COL_0004285,BIN_00020,2023-07-06,10:32,Thursday,0,,0,,4,30.4,medium,59.89,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.1,0.0,70.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,27,0,0,0,26.028571428571432,6.477580383063331,57.41428571428571,25.3,4.0,1612,7.6,0.0,26.1,26.1
COL_0004286,BIN_00020,2023-07-09,10:58,Sunday,0,,0,,3,20.7,low,56.13,hazardous,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 15.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.0,2.7,86.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,27,1,0,0,23.885714285714283,5.073929631435681,54.12285714285714,30.4,4.0,1615,6.8999999999999995,0.0,26.1,26.1
COL_0004287,BIN_00020,2023-07-12,16:07,Wednesday,0,,0,,3,32.9,medium,82.02,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.5,0.0,76.4,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,28,0,0,0,26.52857142857143,4.017758199839838,62.09000000000001,20.7,3.0,1618,10.966666666666667,0.0,39.1,26.1
COL_0004288,BIN_00020,2023-07-16,14:26,Sunday,0,,0,,4,22.3,low,52.19,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.6,0.0,71.1,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,28,1,0,0,26.12857142857143,4.312274838842436,56.92142857142857,32.9,3.0,1622,5.575,0.0,26.1,26.1
COL_0004289,BIN_00020,2023-07-19,06:23,Wednesday,0,,0,,3,30.4,medium,52.41,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.0,0.0,79.4,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,29,0,0,0,26.957142857142856,4.52174639671331,55.43,22.3,4.0,1625,10.133333333333333,0.0,26.1,39.1
COL_0004290,BIN_00020,2023-07-23,07:33,Sunday,0,,0,,4,22.2,low,53.42,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.3,10.3,81.1,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,29,1,0,0,26.314285714285713,4.870807110198594,55.86857142857143,30.4,3.0,1629,5.55,0.0,26.1,26.1
COL_0004291,BIN_00020,2023-07-26,11:49,Wednesday,0,,0,,3,27.1,low,53.99,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.2,1.9,86.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,30,0,0,1,26.571428571428573,4.85582615206176,58.57857142857143,22.2,4.0,1632,9.033333333333333,0.0,26.1,26.1
COL_0004292,BIN_00020,2023-07-29,12:11,Saturday,0,,0,,3,23.1,low,44.86,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.0,8.5,85.6,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,7,30,1,0,1,25.52857142857143,4.677148093198837,56.431428571428576,27.1,3.0,1635,7.7,0.0,26.1,39.1
COL_0004293,BIN_00020,2023-08-01,16:03,Tuesday,0,,1,Homowo,3,26.2,low,67.14,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.4,0.0,61.2,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,31,0,1,0,26.314285714285717,4.164704299798629,58.00428571428571,23.1,3.0,1638,8.733333333333333,0.0,26.1,26.1
COL_0004294,BIN_00020,2023-08-04,08:19,Friday,1,Founders Day,1,Homowo,3,63.8,high,81.98,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.2,0.0,49.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,31,0,1,0,30.728571428571428,14.88553148594457,57.99857142857143,26.2,3.0,1641,21.266666666666666,0.0,26.1,39.1
COL_0004295,BIN_00020,2023-08-07,16:05,Monday,0,,1,Homowo,3,33.4,medium,94.74,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.2,0.0,56.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,32,0,0,0,32.31428571428571,14.4220235024341,64.07714285714285,63.8,3.0,1644,11.133333333333333,0.0,26.1,26.1
COL_0004296,BIN_00020,2023-08-11,06:44,Friday,0,,1,Homowo,4,66.9,high,175.03,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.3,0.3,55.2,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,32,0,0,0,37.52857142857143,19.36558065965786,81.59428571428573,33.4,3.0,1648,16.725,0.0,39.1,26.1
COL_0004297,BIN_00020,2023-08-14,08:54,Monday,0,,1,Homowo,3,36.4,medium,49.14,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.3,0.0,60.2,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,33,0,0,0,39.55714285714286,18.20099421669571,80.98285714285714,66.9,4.0,1651,12.133333333333333,0.0,26.1,39.1
COL_0004298,BIN_00020,2023-08-17,07:14,Thursday,0,,0,,3,40.2,medium,90.63,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.6,0.0,48.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,33,0,0,0,41.42857142857143,17.36075212327262,86.21714285714287,36.4,3.0,1654,13.4,0.0,26.1,26.1
COL_0004299,BIN_00020,2023-08-20,07:20,Sunday,0,,0,,3,21.3,low,27.31,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.7,0.0,54.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,33,1,0,0,41.17142857142857,17.687727787528694,83.71000000000001,40.2,3.0,1657,7.1000000000000005,0.0,26.1,39.1
COL_0004300,BIN_00020,2023-08-24,16:12,Thursday,0,,0,,4,46.0,medium,112.14,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.1,0.0,64.5,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,34,0,0,0,44.0,16.43319810627258,90.13857142857141,21.3,3.0,1661,11.5,0.0,39.1,26.1
COL_0004301,BIN_00020,2023-08-27,14:44,Sunday,0,,0,,3,18.3,low,42.19,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.3,0.0,54.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,34,1,0,1,37.5,16.29417073680033,84.45428571428572,46.0,4.0,1664,6.1000000000000005,0.0,26.1,26.1
COL_0004302,BIN_00020,2023-08-30,16:54,Wednesday,0,,0,,3,37.7,medium,70.31,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.3,0.0,52.5,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,8,35,0,0,1,38.114285714285714,16.194590513648752,80.96428571428571,18.3,3.0,1667,12.566666666666668,0.0,26.1,39.1
COL_0004303,BIN_00020,2023-09-02,16:45,Saturday,0,,0,,3,26.8,low,36.25,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.0,12.8,95.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,35,1,1,0,32.385714285714286,10.354295175019312,61.13857142857143,37.7,3.0,1670,8.933333333333334,0.0,26.1,39.1
COL_0004304,BIN_00020,2023-09-05,06:22,Tuesday,0,,0,,3,19.7,low,56.02,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.9,8.0,87.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,36,0,1,0,30.0,11.167213916938552,62.121428571428574,26.8,3.0,1673,6.566666666666666,0.0,26.1,26.1
COL_0004305,BIN_00020,2023-09-08,16:11,Friday,0,,0,,3,24.4,low,87.52,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.8,3.8,95.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,36,0,0,0,27.742857142857144,10.327125631535765,61.67714285714286,19.7,3.0,1676,8.133333333333333,0.0,39.1,26.1
COL_0004306,BIN_00020,2023-09-12,11:52,Tuesday,0,,0,,4,27.1,low,51.5,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.1,0.0,78.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,37,0,0,0,28.571428571428573,9.949826512007476,65.13285714285715,24.4,3.0,1680,6.775,0.0,26.1,39.1
COL_0004307,BIN_00020,2023-09-15,08:37,Friday,0,,0,,3,22.5,low,56.15,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.8,15.3,89.8,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,37,0,0,0,25.214285714285715,6.431803420355302,57.1342857142857,27.1,4.0,1683,7.5,0.0,39.1,26.1
COL_0004308,BIN_00020,2023-09-18,08:40,Monday,0,,0,,3,15.4,low,61.12,e_waste,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 13.9, ""construction"": 0.9}",0,0,,25.1,0.6,78.2,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,38,0,0,0,24.8,7.018071909957337,59.83857142857143,22.5,3.0,1686,5.133333333333334,0.0,26.1,26.1
COL_0004309,BIN_00020,2023-09-21,12:45,Thursday,1,Kwame Nkrumah Memorial Day,0,,3,25.0,low,84.46,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.7,21.2,76.6,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,38,0,0,0,22.985714285714288,4.20532542198111,61.86,15.4,3.0,1689,8.333333333333334,0.0,39.1,26.1
COL_0004310,BIN_00020,2023-09-24,08:49,Sunday,0,,0,,3,14.5,low,37.65,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.0,19.2,84.1,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,38,1,0,0,21.228571428571428,4.8640567039299745,62.059999999999995,25.0,3.0,1692,4.833333333333333,0.0,26.1,26.1
COL_0004311,BIN_00020,2023-09-28,13:50,Thursday,0,,0,,4,31.9,medium,44.61,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.0,0.0,72.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,9,39,0,0,1,22.97142857142857,6.221391667923903,60.43,14.5,3.0,1696,7.975,0.0,26.1,39.1
COL_0004312,BIN_00020,2023-10-02,11:50,Monday,0,,0,,4,21.4,low,39.13,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.5,14.5,80.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,40,0,1,0,22.54285714285714,6.2098999301805,53.51714285714286,31.9,4.0,1700,5.35,0.0,26.1,26.1
COL_0004313,BIN_00020,2023-10-05,15:30,Thursday,0,,0,,3,23.5,low,32.38,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.4,0.0,83.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,40,0,1,0,22.02857142857143,5.911490022465814,50.785714285714285,21.4,4.0,1703,7.833333333333333,0.0,26.1,39.1
COL_0004314,BIN_00020,2023-10-08,10:28,Sunday,0,,0,,3,10.8,low,20.65,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.6,0.9,76.1,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,40,1,0,0,20.357142857142858,7.256917881777054,45.714285714285715,23.5,3.0,1706,3.6,0.0,26.1,26.1
COL_0004315,BIN_00020,2023-10-13,12:10,Friday,0,,0,,5,43.8,medium,76.46,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.9,0.0,70.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,41,0,0,0,24.41428571428571,10.99809507315217,47.90571428571429,10.8,3.0,1711,8.76,0.0,26.1,39.1
COL_0004316,BIN_00020,2023-10-17,06:01,Tuesday,0,,0,,4,24.8,low,48.7,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.1,0.2,63.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,42,0,0,0,24.385714285714283,10.996579554787056,42.79714285714285,43.8,5.0,1715,6.2,0.0,26.1,39.1
COL_0004317,BIN_00020,2023-10-20,16:08,Friday,0,,0,,3,26.1,low,76.4,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.2,0.2,83.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,42,0,0,0,26.04285714285714,10.09568507545952,48.33285714285715,24.8,4.0,1718,8.700000000000001,0.0,26.1,26.1
COL_0004318,BIN_00020,2023-10-24,08:16,Tuesday,0,,0,,4,19.2,low,62.39,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.9,20.8,78.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,43,0,0,0,24.228571428571428,10.008448811831252,50.87285714285714,26.1,3.0,1722,4.8,0.0,39.1,26.1
COL_0004319,BIN_00020,2023-10-28,16:20,Saturday,0,,0,,4,24.7,low,40.0,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.1,4.6,80.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,43,1,0,1,24.7,9.930424630061504,50.99714285714286,19.2,4.0,1726,6.175,0.0,26.1,39.1
COL_0004320,BIN_00020,2023-10-31,07:22,Tuesday,0,,0,,3,21.4,low,68.08,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.0,24.2,84.5,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,10,44,0,0,1,24.400000000000002,10.004165798972554,56.097142857142856,24.7,4.0,1729,7.133333333333333,0.0,39.1,26.1
COL_0004321,BIN_00020,2023-11-03,07:07,Friday,0,,0,,3,23.9,low,52.49,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.2,6.8,98.0,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,44,0,1,0,26.271428571428572,8.07541831438966,60.645714285714284,21.4,3.0,1732,7.966666666666666,0.0,26.1,26.1
COL_0004322,BIN_00020,2023-11-06,12:56,Monday,0,,0,,3,11.3,low,21.2,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.6,28.9,82.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,45,0,0,0,21.62857142857143,5.11980282358408,52.75142857142857,23.9,3.0,1735,3.766666666666667,0.0,26.1,39.1
COL_0004323,BIN_00020,2023-11-09,10:44,Thursday,0,,0,,3,23.9,low,32.9,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.8,4.0,89.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,45,0,0,0,21.5,5.037525847741649,50.494285714285716,11.3,3.0,1738,7.966666666666666,0.0,26.1,39.1
COL_0004324,BIN_00020,2023-11-12,11:18,Sunday,0,,0,,3,13.3,low,18.8,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.6,27.2,73.3,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,45,1,0,0,19.67142857142857,5.399603160021359,42.26571428571429,23.9,3.0,1741,4.433333333333334,0.0,26.1,39.1
COL_0004325,BIN_00020,2023-11-15,09:07,Wednesday,0,,0,,3,27.9,low,56.61,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.1,7.0,77.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,46,0,0,0,20.914285714285715,6.213004794093358,41.44,13.3,3.0,1744,9.299999999999999,0.0,26.1,26.1
COL_0004326,BIN_00020,2023-11-18,09:03,Saturday,0,,0,,3,20.1,low,59.26,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.4,0.0,89.4,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,46,1,0,0,20.25714285714286,5.98494142072604,44.19142857142857,27.9,3.0,1747,6.7,0.0,39.1,26.1
COL_0004327,BIN_00020,2023-11-21,16:13,Tuesday,0,,0,,3,21.2,low,57.8,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.5,43.5,79.6,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,47,0,0,0,20.228571428571428,5.979050728923951,42.722857142857144,20.1,3.0,1750,7.066666666666666,0.0,26.1,26.1
COL_0004328,BIN_00020,2023-11-24,15:44,Friday,0,,0,,3,28.5,low,75.8,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.9,0.0,79.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,47,0,0,0,20.885714285714283,6.663439695189493,46.05285714285714,21.2,3.0,1753,9.5,0.0,39.1,26.1
COL_0004329,BIN_00020,2023-11-27,11:10,Monday,0,,0,,3,17.2,low,68.0,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.8,0.0,71.8,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,11,48,0,0,1,21.728571428571428,5.524706413229531,52.73857142857143,28.5,3.0,1756,5.733333333333333,0.0,39.1,26.1
COL_0004330,BIN_00020,2023-12-01,12:53,Friday,1,Farmers Day,0,,4,36.2,medium,91.43,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.8,0.0,53.7,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,12,48,0,1,0,23.485714285714284,7.812688092973759,61.1,17.2,3.0,1760,9.05,0.0,26.1,26.1
COL_0004331,BIN_00020,2023-12-07,17:15,Thursday,0,,0,,6,56.8,medium,140.05,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.0,0.0,61.9,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,12,49,0,0,0,29.7,13.552367566837384,78.42142857142858,36.2,4.0,1766,9.466666666666667,0.0,26.1,26.1
COL_0004332,BIN_00020,2023-12-10,08:09,Sunday,0,,0,,3,19.7,low,44.4,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.4,0.0,53.8,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,12,49,1,0,0,28.52857142857143,14.078081579262854,76.67714285714285,56.8,6.0,1769,6.566666666666666,0.0,26.1,26.1
COL_0004333,BIN_00020,2023-12-13,10:09,Wednesday,0,,0,,3,39.4,medium,133.06,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.4,0.0,49.8,institutional,La,660,plastic,0,1613,9.02,moderate,2019-02-05,5.62616,-0.27833,12,50,0,0,0,31.285714285714285,14.04213048548645,87.22000000000001,19.7,3.0,1772,13.133333333333333,0.0,39.1,26.1
