collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent
COL_0003484,BIN_00017,2022-02-11,06:54,Friday,0,,0,,3,23.1,low,12.63,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,0.0,48.5
COL_0003485,BIN_00017,2022-02-16,16:25,Wednesday,0,,0,,5,35.2,medium,16.27,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,53.5
COL_0003486,BIN_00017,2022-02-19,09:33,Saturday,0,,0,,3,22.4,low,28.94,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.8,0.0,45.0
COL_0003487,BIN_00017,2022-02-22,07:48,Tuesday,0,,0,,3,21.5,low,22.3,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.9,0.0,68.0
COL_0003488,BIN_00017,2022-02-26,16:00,Saturday,0,,0,,4,26.5,low,33.23,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.8,0.0,45.3
COL_0003489,BIN_00017,2022-03-01,17:01,Tuesday,0,,0,,3,28.4,low,27.98,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,0.0,63.9
COL_0003490,BIN_00017,2022-03-04,12:06,Friday,0,,0,,3,17.9,low,18.94,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,0.0,82.8
COL_0003491,BIN_00017,2022-03-08,13:12,Tuesday,0,,0,,4,27.2,low,53.99,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,26.6,0.0,57.8
COL_0003492,BIN_00017,2022-03-12,16:56,Saturday,0,,0,,4,28.4,low,38.5,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.1,6.3,67.2
COL_0003493,BIN_00017,2022-03-15,09:49,Tuesday,0,,0,,3,16.1,low,18.14,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,0.0,53.2
COL_0003494,BIN_00017,2022-03-18,08:18,Friday,0,,0,,3,20.3,low,24.11,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,0.0,64.7
COL_0003495,BIN_00017,2022-03-21,12:21,Monday,0,,0,,3,23.8,low,25.34,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.3,0.0,90.0
COL_0003496,BIN_00017,2022-03-24,15:51,Thursday,0,,0,,3,20.5,low,19.76,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.5,0.0,73.1
COL_0003497,BIN_00017,2022-03-27,14:29,Sunday,0,,0,,3,24.0,low,23.9,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.4,0.0,73.9
COL_0003498,BIN_00017,2022-03-31,17:22,Thursday,0,,0,,4,25.5,low,26.11,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,0.0,77.0
COL_0003499,BIN_00017,2022-04-04,09:41,Monday,0,,1,Easter,4,31.9,medium,31.38,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.6,0.0,87.0
COL_0003500,BIN_00017,2022-04-07,08:53,Thursday,1,Good Friday,1,Easter,3,30.7,medium,27.74,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,0.0,68.2
COL_0003501,BIN_00017,2022-04-10,07:29,Sunday,1,Easter Monday,1,Easter,3,22.9,low,28.31,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,23.3,70.1
COL_0003502,BIN_00017,2022-04-13,17:13,Wednesday,0,,0,,3,16.1,low,20.5,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,11.6,82.9
COL_0003503,BIN_00017,2022-04-18,07:18,Monday,0,,0,,5,30.4,medium,27.61,hazardous,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 14.8, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,0.0,67.8
COL_0003504,BIN_00017,2022-04-21,14:53,Thursday,0,,0,,3,13.0,low,7.42,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.9,6.3,88.8
COL_0003505,BIN_00017,2022-04-24,13:47,Sunday,0,,0,,3,25.8,low,24.54,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,2.2,93.8
COL_0003506,BIN_00017,2022-04-27,09:48,Wednesday,0,,0,,3,22.1,low,15.01,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.9,0.0,82.6
COL_0003507,BIN_00017,2022-04-30,16:37,Saturday,0,,0,,3,20.2,low,11.91,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.2,0.0,70.0
COL_0003508,BIN_00017,2022-05-04,10:52,Wednesday,0,,0,,4,20.5,low,17.1,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.0,0.0,89.1
COL_0003509,BIN_00017,2022-05-07,17:56,Saturday,0,,0,,3,14.9,low,14.81,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,6.0,73.4
COL_0003510,BIN_00017,2022-05-11,11:40,Wednesday,0,,0,,4,26.9,low,26.37,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,0.0,79.4
COL_0003511,BIN_00017,2022-05-14,12:11,Saturday,0,,0,,3,12.2,low,16.26,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,33.8,73.9
COL_0003512,BIN_00017,2022-05-17,12:15,Tuesday,0,,0,,3,23.1,low,21.45,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.7,0.0,77.7
COL_0003513,BIN_00017,2022-05-20,09:39,Friday,0,,0,,3,18.7,low,19.1,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.7,10.8,65.3
COL_0003514,BIN_00017,2022-05-24,14:25,Tuesday,0,,0,,4,26.8,low,23.97,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,2.3,70.1
COL_0003515,BIN_00017,2022-05-27,07:58,Friday,0,,0,,3,11.9,low,14.83,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.3,29.2,84.6
COL_0003516,BIN_00017,2022-05-30,15:55,Monday,0,,0,,3,16.1,low,14.71,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,31.3,69.3
COL_0003517,BIN_00017,2022-06-03,15:34,Friday,0,,0,,4,17.9,low,32.43,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,30.5,1.3,73.3
COL_0003518,BIN_00017,2022-06-07,15:55,Tuesday,0,,0,,4,22.6,low,22.82,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,7.6,73.5
COL_0003519,BIN_00017,2022-06-10,07:51,Friday,0,,0,,3,19.4,low,20.37,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin damaged - needs repair,25.6,9.9,86.1
COL_0003520,BIN_00017,2022-06-13,17:24,Monday,0,,0,,3,18.4,low,23.26,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,15.1,85.6
COL_0003521,BIN_00017,2022-06-16,08:25,Thursday,0,,0,,3,14.5,low,14.98,hazardous,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 14.8, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,15.5,71.7
COL_0003522,BIN_00017,2022-06-19,08:13,Sunday,0,,0,,3,16.0,low,33.98,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,28.2,0.0,73.0
COL_0003523,BIN_00017,2022-06-23,15:05,Thursday,0,,0,,4,14.4,low,7.63,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.7,8.7,76.6
COL_0003524,BIN_00017,2022-06-29,09:34,Wednesday,0,,0,,6,28.1,low,47.64,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,28.4,10.0,75.9
COL_0003525,BIN_00017,2022-07-03,08:55,Sunday,0,,0,,4,25.9,low,27.55,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.0,79.2
COL_0003526,BIN_00017,2022-07-07,15:09,Thursday,0,,0,,4,18.3,low,13.31,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.9,8.0,79.8
COL_0003527,BIN_00017,2022-07-10,10:03,Sunday,0,,0,,3,15.6,low,16.57,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.9,0.0,83.1
COL_0003528,BIN_00017,2022-07-13,09:23,Wednesday,0,,0,,3,19.2,low,25.52,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,0.0,88.5
COL_0003529,BIN_00017,2022-07-16,08:44,Saturday,0,,0,,3,18.5,low,8.76,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,0.6,80.6
COL_0003530,BIN_00017,2022-07-20,17:17,Wednesday,0,,0,,4,18.3,low,9.44,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.5,50.3,69.7
COL_0003531,BIN_00017,2022-07-23,09:35,Saturday,0,,0,,3,23.8,low,23.76,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,0.0,88.4
COL_0003532,BIN_00017,2022-07-29,08:43,Friday,0,,0,,6,37.6,medium,31.99,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.9,1.9,84.6
COL_0003533,BIN_00017,2022-08-01,10:48,Monday,0,,0,,3,20.3,low,21.78,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,0.0,62.7
COL_0003534,BIN_00017,2022-08-04,06:40,Thursday,1,Founders Day,0,,3,20.9,low,24.53,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,0.0,57.9
COL_0003535,BIN_00017,2022-08-07,13:42,Sunday,0,,0,,3,27.1,low,36.99,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,0.0,53.7
COL_0003536,BIN_00017,2022-08-10,15:35,Wednesday,0,,0,,3,22.5,low,31.4,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin relocated slightly,37.4,0.0,63.6
COL_0003537,BIN_00017,2022-08-13,13:17,Saturday,0,,0,,3,20.1,low,9.55,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.4,0.0,57.5
COL_0003538,BIN_00017,2022-08-16,08:05,Tuesday,0,,0,,3,25.8,low,35.03,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.7,0.0,51.9
COL_0003539,BIN_00017,2022-08-19,11:15,Friday,0,,0,,3,23.7,low,27.45,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,0.0,67.1
COL_0003540,BIN_00017,2022-08-22,14:37,Monday,0,,0,,3,26.5,low,19.21,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,39.0
COL_0003541,BIN_00017,2022-08-27,08:40,Saturday,0,,0,,5,36.1,medium,17.69,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.4,0.0,37.6
COL_0003542,BIN_00017,2022-08-30,16:56,Tuesday,0,,0,,3,20.5,low,21.85,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,0.0,56.3
COL_0003543,BIN_00017,2022-09-02,14:26,Friday,0,,0,,3,25.1,low,29.75,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.9,0.0,84.8
COL_0003544,BIN_00017,2022-09-06,17:25,Tuesday,0,,0,,4,20.3,low,17.07,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.9,0.0,82.7
COL_0003545,BIN_00017,2022-09-09,12:31,Friday,0,,0,,3,12.7,low,12.26,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.6,19.6,79.9
COL_0003546,BIN_00017,2022-09-12,07:25,Monday,0,,0,,3,21.9,low,20.36,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.3,0.0,86.3
COL_0003547,BIN_00017,2022-09-15,08:52,Thursday,0,,0,,3,14.5,low,9.38,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,0.0,79.8
COL_0003548,BIN_00017,2022-09-18,14:54,Sunday,0,,0,,3,19.7,low,18.16,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.4,0.0,82.6
COL_0003549,BIN_00017,2022-09-21,09:43,Wednesday,1,Kwame Nkrumah Memorial Day,0,,3,19.4,low,13.61,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,46.8,79.0
COL_0003550,BIN_00017,2022-09-24,13:00,Saturday,0,,0,,3,21.3,low,15.24,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.1,7.4,72.0
COL_0003551,BIN_00017,2022-09-27,08:47,Tuesday,0,,0,,3,16.1,low,8.1,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.9,6.0,81.1
COL_0003552,BIN_00017,2022-09-30,11:55,Friday,0,,0,,3,12.9,low,18.4,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,29.9,79.3
COL_0003553,BIN_00017,2022-10-03,06:32,Monday,0,,0,,3,22.8,low,16.64,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,92.8
COL_0003554,BIN_00017,2022-10-06,14:33,Thursday,0,,0,,3,19.4,low,15.51,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.3,20.5,80.6
COL_0003555,BIN_00017,2022-10-11,11:53,Tuesday,0,,0,,5,26.4,low,28.21,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.5,6.3,79.0
COL_0003556,BIN_00017,2022-10-14,06:27,Friday,0,,0,,3,23.9,low,13.17,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.8,0.0,63.7
COL_0003557,BIN_00017,2022-10-18,09:51,Tuesday,0,,0,,4,27.7,low,26.34,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,16.7,85.6
COL_0003558,BIN_00017,2022-10-21,12:03,Friday,0,,0,,3,14.7,low,10.58,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,8.9,75.8
COL_0003559,BIN_00017,2022-10-25,08:21,Tuesday,0,,0,,4,25.4,low,21.05,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,0.0,80.0
COL_0003560,BIN_00017,2022-10-28,07:23,Friday,0,,0,,3,19.9,low,18.8,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,1.7,80.9
COL_0003561,BIN_00017,2022-10-31,17:47,Monday,0,,0,,3,22.8,low,21.1,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,15.7,75.8
COL_0003562,BIN_00017,2022-11-04,08:31,Friday,0,,0,,4,18.7,low,22.41,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,0.0,80.7
COL_0003563,BIN_00017,2022-11-07,12:59,Monday,0,,0,,3,20.2,low,13.73,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Lid missing,26.2,0.0,74.0
COL_0003564,BIN_00017,2022-11-10,06:32,Thursday,0,,0,,3,17.4,low,11.91,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.2,0.0,81.6
COL_0003565,BIN_00017,2022-11-13,11:50,Sunday,0,,0,,3,14.0,low,13.17,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.1,46.3,88.8
COL_0003566,BIN_00017,2022-11-16,12:33,Wednesday,0,,0,,3,20.0,low,10.61,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,0.0,75.5
COL_0003567,BIN_00017,2022-11-20,09:20,Sunday,0,,0,,4,29.8,low,26.52,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.4,0.0,73.7
COL_0003568,BIN_00017,2022-11-23,06:29,Wednesday,0,,0,,3,18.0,low,23.97,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,0.0,97.7
COL_0003569,BIN_00017,2022-11-27,17:15,Sunday,0,,0,,4,17.7,low,15.5,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.8,33.3,68.9
COL_0003570,BIN_00017,2022-11-30,13:37,Wednesday,0,,0,,3,21.4,low,10.16,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.2,12.3,77.9
COL_0003571,BIN_00017,2022-12-03,15:20,Saturday,0,,0,,3,29.6,low,27.54,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,0.0,64.9
COL_0003572,BIN_00017,2022-12-07,16:34,Wednesday,0,,0,,4,33.9,medium,27.24,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.0,0.0,56.9
COL_0003573,BIN_00017,2022-12-10,10:22,Saturday,0,,0,,3,21.6,low,20.81,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.0,6.3,66.1
COL_0003574,BIN_00017,2022-12-13,14:16,Tuesday,0,,0,,3,27.0,low,28.31,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.2,0.0,67.1
COL_0003575,BIN_00017,2022-12-18,13:17,Sunday,0,,0,,5,38.3,medium,24.32,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Lid missing,31.5,0.0,50.2
COL_0003576,BIN_00017,2022-12-23,17:11,Friday,0,,1,Christmas,5,43.3,medium,79.98,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,36.4,0.0,55.4
COL_0003577,BIN_00017,2022-12-26,16:19,Monday,1,Boxing Day,1,Christmas,3,38.6,medium,53.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,0.0,42.1
COL_0003578,BIN_00017,2022-12-29,08:11,Thursday,0,,1,Christmas,3,31.2,medium,27.85,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.6,0.0,64.1
COL_0003579,BIN_00017,2023-01-01,12:07,Sunday,1,New Year's Day,0,,3,26.4,low,24.15,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.5,0.0,50.8
COL_0003580,BIN_00017,2023-01-04,07:15,Wednesday,0,,0,,3,20.9,low,17.17,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.5,0.0,61.4
